rater_id,audit_item_id,audit_row_id,family,task,seed,candidate_label,method,method_display,source_image_original,result_image_original,metric_result_image_original,selected_run,selection_reason,metric_status,anonymous_image
rater_01,item_029,rater_01_item_029_D,T4_local_recolor,red_office_chair_to_blue_office_chair,11,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_029_D.png
rater_01,item_030,rater_01_item_030_A,T4_local_recolor,red_office_chair_to_blue_office_chair,12,A,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_01/images/item_030_A.png
rater_01,item_030,rater_01_item_030_B,T4_local_recolor,red_office_chair_to_blue_office_chair,12,B,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_030_B.png
rater_01,item_030,rater_01_item_030_C,T4_local_recolor,red_office_chair_to_blue_office_chair,12,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_030_C.png
rater_01,item_030,rater_01_item_030_D,T4_local_recolor,red_office_chair_to_blue_office_chair,12,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/red_office_chair_to_blue_office_chair.png,outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_office_chair_to_blue_office_chair/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_030_D.png
rater_01,item_031,rater_01_item_031_A,T4_local_recolor,green_mug_orange_phase2,10,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_031_A.png
rater_01,item_031,rater_01_item_031_B,T4_local_recolor,green_mug_orange_phase2,10,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_031_B.png
rater_01,item_031,rater_01_item_031_C,T4_local_recolor,green_mug_orange_phase2,10,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_01/images/item_031_C.png
rater_01,item_031,rater_01_item_031_D,T4_local_recolor,green_mug_orange_phase2,10,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_031_D.png
rater_01,item_032,rater_01_item_032_A,T4_local_recolor,green_mug_orange_phase2,11,A,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_032_A.png
rater_01,item_032,rater_01_item_032_B,T4_local_recolor,green_mug_orange_phase2,11,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_01/images/item_032_B.png
rater_01,item_032,rater_01_item_032_C,T4_local_recolor,green_mug_orange_phase2,11,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_032_C.png
rater_01,item_032,rater_01_item_032_D,T4_local_recolor,green_mug_orange_phase2,11,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_032_D.png
rater_01,item_033,rater_01_item_033_A,T4_local_recolor,green_mug_orange_phase2,12,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_033_A.png
rater_01,item_033,rater_01_item_033_B,T4_local_recolor,green_mug_orange_phase2,12,B,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_033_B.png
rater_01,item_033,rater_01_item_033_C,T4_local_recolor,green_mug_orange_phase2,12,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_01/images/item_033_C.png
rater_01,item_033,rater_01_item_033_D,T4_local_recolor,green_mug_orange_phase2,12,D,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/green_mug_orange_phase2.png,outputs/pretty_matrix/green_mug_orange_phase2/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/green_mug_orange_phase2/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_033_D.png
rater_01,item_034,rater_01_item_034_A,T4_local_recolor,yellow_vase_blue_phase2,10,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_034_A.png
rater_01,item_034,rater_01_item_034_B,T4_local_recolor,yellow_vase_blue_phase2,10,B,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_034_B.png
rater_01,item_034,rater_01_item_034_C,T4_local_recolor,yellow_vase_blue_phase2,10,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_034_C.png
rater_01,item_034,rater_01_item_034_D,T4_local_recolor,yellow_vase_blue_phase2,10,D,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_01/images/item_034_D.png
rater_01,item_035,rater_01_item_035_A,T4_local_recolor,yellow_vase_blue_phase2,11,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_035_A.png
rater_01,item_035,rater_01_item_035_B,T4_local_recolor,yellow_vase_blue_phase2,11,B,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_035_B.png
rater_01,item_035,rater_01_item_035_C,T4_local_recolor,yellow_vase_blue_phase2,11,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_01/images/item_035_C.png
rater_01,item_035,rater_01_item_035_D,T4_local_recolor,yellow_vase_blue_phase2,11,D,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_035_D.png
rater_01,item_036,rater_01_item_036_A,T4_local_recolor,yellow_vase_blue_phase2,12,A,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_01/images/item_036_A.png
rater_01,item_036,rater_01_item_036_B,T4_local_recolor,yellow_vase_blue_phase2,12,B,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap_t1t4_3seed_20260609/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap_t1t4_3seed_20260609,formal T1-T4 three-seed CleanEdit rerun,needs_metric_refresh,rater_01/images/item_036_B.png
rater_01,item_036,rater_01_item_036_C,T4_local_recolor,yellow_vase_blue_phase2,12,C,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_036_C.png
rater_01,item_036,rater_01_item_036_D,T4_local_recolor,yellow_vase_blue_phase2,12,D,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/yellow_vase_blue_phase2.png,outputs/pretty_matrix/yellow_vase_blue_phase2/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/yellow_vase_blue_phase2/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_036_D.png
rater_01,item_037,rater_01_item_037_A,T5_same_color_material,pillow_same_color_cable_knit,10,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_037_A.png
rater_01,item_037,rater_01_item_037_B,T5_same_color_material,pillow_same_color_cable_knit,10,B,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_037_B.png
rater_01,item_037,rater_01_item_037_C,T5_same_color_material,pillow_same_color_cable_knit,10,C,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_01/images/item_037_C.png
rater_01,item_037,rater_01_item_037_D,T5_same_color_material,pillow_same_color_cable_knit,10,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_037_D.png
rater_01,item_038,rater_01_item_038_A,T5_same_color_material,pillow_same_color_cable_knit,11,A,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_038_A.png
rater_01,item_038,rater_01_item_038_B,T5_same_color_material,pillow_same_color_cable_knit,11,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_01/images/item_038_B.png
rater_01,item_038,rater_01_item_038_C,T5_same_color_material,pillow_same_color_cable_knit,11,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_038_C.png
rater_01,item_038,rater_01_item_038_D,T5_same_color_material,pillow_same_color_cable_knit,11,D,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_038_D.png
rater_01,item_039,rater_01_item_039_A,T5_same_color_material,pillow_same_color_cable_knit,12,A,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_039_A.png
rater_01,item_039,rater_01_item_039_B,T5_same_color_material,pillow_same_color_cable_knit,12,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_01/images/item_039_B.png
rater_01,item_039,rater_01_item_039_C,T5_same_color_material,pillow_same_color_cable_knit,12,C,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_039_C.png
rater_01,item_039,rater_01_item_039_D,T5_same_color_material,pillow_same_color_cable_knit,12,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit.png,outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_039_D.png
rater_01,item_040,rater_01_item_040_A,T5_same_color_material,pillow_same_color_cable_knit_grey,10,A,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_10/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_040_A.png
rater_01,item_040,rater_01_item_040_B,T5_same_color_material,pillow_same_color_cable_knit_grey,10,B,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_10/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_040_B.png
rater_01,item_040,rater_01_item_040_C,T5_same_color_material,pillow_same_color_cable_knit_grey,10,C,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_040_C.png
rater_01,item_040,rater_01_item_040_D,T5_same_color_material,pillow_same_color_cable_knit_grey,10,D,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_10/result.png,base_only,canonical method directory,aligned,rater_01/images/item_040_D.png
rater_01,item_041,rater_01_item_041_A,T5_same_color_material,pillow_same_color_cable_knit_grey,11,A,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_11/result.png,base_only,canonical method directory,aligned,rater_01/images/item_041_A.png
rater_01,item_041,rater_01_item_041_B,T5_same_color_material,pillow_same_color_cable_knit_grey,11,B,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_11/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_041_B.png
rater_01,item_041,rater_01_item_041_C,T5_same_color_material,pillow_same_color_cable_knit_grey,11,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_11/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_041_C.png
rater_01,item_041,rater_01_item_041_D,T5_same_color_material,pillow_same_color_cable_knit_grey,11,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_11/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_11/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_041_D.png
rater_01,item_042,rater_01_item_042_A,T5_same_color_material,pillow_same_color_cable_knit_grey,12,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/support_v3_controller_rmsgap/seed_12/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_042_A.png
rater_01,item_042,rater_01_item_042_B,T5_same_color_material,pillow_same_color_cable_knit_grey,12,B,base_only,RF reconstruction / base reconstruction,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/base_only/seed_12/result.png,base_only,canonical method directory,aligned,rater_01/images/item_042_B.png
rater_01,item_042,rater_01_item_042_C,T5_same_color_material,pillow_same_color_cable_knit_grey,12,C,adaptive_full_generic_support,Generic support control,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/adaptive_full_generic_support/seed_12/result.png,adaptive_full_generic_support,canonical method directory,aligned,rater_01/images/item_042_C.png
rater_01,item_042,rater_01_item_042_D,T5_same_color_material,pillow_same_color_cable_knit_grey,12,D,direct_target,Direct target guidance,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_grey.png,outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_12/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_grey/direct_target/seed_12/result.png,direct_target,canonical method directory,aligned,rater_01/images/item_042_D.png
rater_01,item_043,rater_01_item_043_A,T5_same_color_material,pillow_same_color_cable_knit_armchair,10,A,support_v3_controller_rmsgap,CleanEdit,experiments/support_v3_2026-06-02/normalized_512/sources/pillow_same_color_cable_knit_armchair.png,outputs/pretty_matrix/pillow_same_color_cable_knit_armchair/support_v3_controller_rmsgap/seed_10/result.png,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit_armchair/support_v3_controller_rmsgap/seed_10/result.png,support_v3_controller_rmsgap,formal T5 CleanEdit run,aligned,rater_01/images/item_043_A.png
