rater_id,audit_item_id,audit_row_id,task,seed,candidate_label,method,method_display,source_image_original,result_image_original,anonymous_image
rater_02,item_005,rater_02_item_005_D,bowl_apple_inside,11,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_11/result.png,rater_02/images/item_005_D.png
rater_02,item_006,rater_02_item_006_A,bowl_apple_inside,12,A,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_12/result.png,rater_02/images/item_006_A.png
rater_02,item_006,rater_02_item_006_B,bowl_apple_inside,12,B,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_12/result.png,rater_02/images/item_006_B.png
rater_02,item_006,rater_02_item_006_C,bowl_apple_inside,12,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_12/result.png,rater_02/images/item_006_C.png
rater_02,item_006,rater_02_item_006_D,bowl_apple_inside,12,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_12/result.png,rater_02/images/item_006_D.png
rater_02,item_007,rater_02_item_007_A,tshirt_star,10,A,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_10/result.png,rater_02/images/item_007_A.png
rater_02,item_007,rater_02_item_007_B,tshirt_star,10,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_10/result.png,rater_02/images/item_007_B.png
rater_02,item_007,rater_02_item_007_C,tshirt_star,10,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_10/result.png,rater_02/images/item_007_C.png
rater_02,item_007,rater_02_item_007_D,tshirt_star,10,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/result.png,rater_02/images/item_007_D.png
rater_02,item_008,rater_02_item_008_A,tshirt_star,11,A,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_11/result.png,rater_02/images/item_008_A.png
rater_02,item_008,rater_02_item_008_B,tshirt_star,11,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_11/result.png,rater_02/images/item_008_B.png
rater_02,item_008,rater_02_item_008_C,tshirt_star,11,C,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_11/result.png,rater_02/images/item_008_C.png
rater_02,item_008,rater_02_item_008_D,tshirt_star,11,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_11/result.png,rater_02/images/item_008_D.png
rater_02,item_009,rater_02_item_009_A,tshirt_star,12,A,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_12/result.png,rater_02/images/item_009_A.png
rater_02,item_009,rater_02_item_009_B,tshirt_star,12,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_12/result.png,rater_02/images/item_009_B.png
rater_02,item_009,rater_02_item_009_C,tshirt_star,12,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_12/result.png,rater_02/images/item_009_C.png
rater_02,item_009,rater_02_item_009_D,tshirt_star,12,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_12/result.png,rater_02/images/item_009_D.png
rater_02,item_010,rater_02_item_010_A,red_chair_blue,10,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/support_v3_controller_rmsgap/seed_10/result.png,rater_02/images/item_010_A.png
rater_02,item_010,rater_02_item_010_B,red_chair_blue,10,B,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/adaptive_full_generic_support/seed_10/result.png,rater_02/images/item_010_B.png
rater_02,item_010,rater_02_item_010_C,red_chair_blue,10,C,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/base_only/seed_10/result.png,rater_02/images/item_010_C.png
rater_02,item_010,rater_02_item_010_D,red_chair_blue,10,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/direct_target/seed_10/result.png,rater_02/images/item_010_D.png
rater_02,item_011,rater_02_item_011_A,red_chair_blue,11,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/support_v3_controller_rmsgap/seed_11/result.png,rater_02/images/item_011_A.png
rater_02,item_011,rater_02_item_011_B,red_chair_blue,11,B,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/adaptive_full_generic_support/seed_11/result.png,rater_02/images/item_011_B.png
rater_02,item_011,rater_02_item_011_C,red_chair_blue,11,C,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/direct_target/seed_11/result.png,rater_02/images/item_011_C.png
rater_02,item_011,rater_02_item_011_D,red_chair_blue,11,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/base_only/seed_11/result.png,rater_02/images/item_011_D.png
rater_02,item_012,rater_02_item_012_A,red_chair_blue,12,A,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/adaptive_full_generic_support/seed_12/result.png,rater_02/images/item_012_A.png
rater_02,item_012,rater_02_item_012_B,red_chair_blue,12,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/direct_target/seed_12/result.png,rater_02/images/item_012_B.png
rater_02,item_012,rater_02_item_012_C,red_chair_blue,12,C,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/support_v3_controller_rmsgap/seed_12/result.png,rater_02/images/item_012_C.png
rater_02,item_012,rater_02_item_012_D,red_chair_blue,12,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/base_only/seed_12/result.png,rater_02/images/item_012_D.png
rater_02,item_013,rater_02_item_013_A,pillow_same_color_cable_knit,10,A,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_10/result.png,rater_02/images/item_013_A.png
rater_02,item_013,rater_02_item_013_B,pillow_same_color_cable_knit,10,B,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_10/result.png,rater_02/images/item_013_B.png
rater_02,item_013,rater_02_item_013_C,pillow_same_color_cable_knit,10,C,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_10/result.png,rater_02/images/item_013_C.png
rater_02,item_013,rater_02_item_013_D,pillow_same_color_cable_knit,10,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_10/result.png,rater_02/images/item_013_D.png
rater_02,item_014,rater_02_item_014_A,pillow_same_color_cable_knit,11,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_11/result.png,rater_02/images/item_014_A.png
rater_02,item_014,rater_02_item_014_B,pillow_same_color_cable_knit,11,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_11/result.png,rater_02/images/item_014_B.png
rater_02,item_014,rater_02_item_014_C,pillow_same_color_cable_knit,11,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_11/result.png,rater_02/images/item_014_C.png
rater_02,item_014,rater_02_item_014_D,pillow_same_color_cable_knit,11,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_11/result.png,rater_02/images/item_014_D.png
rater_02,item_015,rater_02_item_015_A,pillow_same_color_cable_knit,12,A,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/base_only/seed_12/result.png,rater_02/images/item_015_A.png
rater_02,item_015,rater_02_item_015_B,pillow_same_color_cable_knit,12,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/direct_target/seed_12/result.png,rater_02/images/item_015_B.png
rater_02,item_015,rater_02_item_015_C,pillow_same_color_cable_knit,12,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/adaptive_full_generic_support/seed_12/result.png,rater_02/images/item_015_C.png
rater_02,item_015,rater_02_item_015_D,pillow_same_color_cable_knit,12,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/phase2_candidates/pexels_white_pillow_brown_sofa_6312089.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/pillow_same_color_cable_knit/support_v3_controller_rmsgap/seed_12/result.png,rater_02/images/item_015_D.png
rater_03,item_001,rater_03_item_001_A,cat_crown,10,A,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/direct_target/seed_10/result.png,rater_03/images/item_001_A.png
rater_03,item_001,rater_03_item_001_B,cat_crown,10,B,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/adaptive_full_generic_support/seed_10/result.png,rater_03/images/item_001_B.png
rater_03,item_001,rater_03_item_001_C,cat_crown,10,C,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/base_only/seed_10/result.png,rater_03/images/item_001_C.png
rater_03,item_001,rater_03_item_001_D,cat_crown,10,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap/seed_10/result.png,rater_03/images/item_001_D.png
rater_03,item_002,rater_03_item_002_A,cat_crown,11,A,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/adaptive_full_generic_support/seed_11/result.png,rater_03/images/item_002_A.png
rater_03,item_002,rater_03_item_002_B,cat_crown,11,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/base_only/seed_11/result.png,rater_03/images/item_002_B.png
rater_03,item_002,rater_03_item_002_C,cat_crown,11,C,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/direct_target/seed_11/result.png,rater_03/images/item_002_C.png
rater_03,item_002,rater_03_item_002_D,cat_crown,11,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap/seed_11/result.png,rater_03/images/item_002_D.png
rater_03,item_003,rater_03_item_003_A,cat_crown,12,A,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/direct_target/seed_12/result.png,rater_03/images/item_003_A.png
rater_03,item_003,rater_03_item_003_B,cat_crown,12,B,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/support_v3_controller_rmsgap/seed_12/result.png,rater_03/images/item_003_B.png
rater_03,item_003,rater_03_item_003_C,cat_crown,12,C,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/base_only/seed_12/result.png,rater_03/images/item_003_C.png
rater_03,item_003,rater_03_item_003_D,cat_crown,12,D,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/paper_images/cat_sitting_in_grass.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/cat_crown/adaptive_full_generic_support/seed_12/result.png,rater_03/images/item_003_D.png
rater_03,item_004,rater_03_item_004_A,bowl_apple_inside,10,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_10/result.png,rater_03/images/item_004_A.png
rater_03,item_004,rater_03_item_004_B,bowl_apple_inside,10,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_10/result.png,rater_03/images/item_004_B.png
rater_03,item_004,rater_03_item_004_C,bowl_apple_inside,10,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_10/result.png,rater_03/images/item_004_C.png
rater_03,item_004,rater_03_item_004_D,bowl_apple_inside,10,D,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_10/result.png,rater_03/images/item_004_D.png
rater_03,item_005,rater_03_item_005_A,bowl_apple_inside,11,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_11/result.png,rater_03/images/item_005_A.png
rater_03,item_005,rater_03_item_005_B,bowl_apple_inside,11,B,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_11/result.png,rater_03/images/item_005_B.png
rater_03,item_005,rater_03_item_005_C,bowl_apple_inside,11,C,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_11/result.png,rater_03/images/item_005_C.png
rater_03,item_005,rater_03_item_005_D,bowl_apple_inside,11,D,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_11/result.png,rater_03/images/item_005_D.png
rater_03,item_006,rater_03_item_006_A,bowl_apple_inside,12,A,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/base_only/seed_12/result.png,rater_03/images/item_006_A.png
rater_03,item_006,rater_03_item_006_B,bowl_apple_inside,12,B,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/support_v3_controller_rmsgap/seed_12/result.png,rater_03/images/item_006_B.png
rater_03,item_006,rater_03_item_006_C,bowl_apple_inside,12,C,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/direct_target/seed_12/result.png,rater_03/images/item_006_C.png
rater_03,item_006,rater_03_item_006_D,bowl_apple_inside,12,D,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_empty_ceramic_bowl_phase1.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/bowl_apple_inside/adaptive_full_generic_support/seed_12/result.png,rater_03/images/item_006_D.png
rater_03,item_007,rater_03_item_007_A,tshirt_star,10,A,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_10/result.png,rater_03/images/item_007_A.png
rater_03,item_007,rater_03_item_007_B,tshirt_star,10,B,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_10/result.png,rater_03/images/item_007_B.png
rater_03,item_007,rater_03_item_007_C,tshirt_star,10,C,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_10/result.png,rater_03/images/item_007_C.png
rater_03,item_007,rater_03_item_007_D,tshirt_star,10,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_10/result.png,rater_03/images/item_007_D.png
rater_03,item_008,rater_03_item_008_A,tshirt_star,11,A,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_11/result.png,rater_03/images/item_008_A.png
rater_03,item_008,rater_03_item_008_B,tshirt_star,11,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_11/result.png,rater_03/images/item_008_B.png
rater_03,item_008,rater_03_item_008_C,tshirt_star,11,C,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_11/result.png,rater_03/images/item_008_C.png
rater_03,item_008,rater_03_item_008_D,tshirt_star,11,D,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_11/result.png,rater_03/images/item_008_D.png
rater_03,item_009,rater_03_item_009_A,tshirt_star,12,A,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/adaptive_full_generic_support/seed_12/result.png,rater_03/images/item_009_A.png
rater_03,item_009,rater_03_item_009_B,tshirt_star,12,B,base_only,RF reconstruction / base reconstruction,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/base_only/seed_12/result.png,rater_03/images/item_009_B.png
rater_03,item_009,rater_03_item_009_C,tshirt_star,12,C,support_v3_controller_rmsgap,CleanEdit,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/support_v3_controller_rmsgap/seed_12/result.png,rater_03/images/item_009_C.png
rater_03,item_009,rater_03_item_009_D,tshirt_star,12,D,direct_target,Direct target guidance,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_person_white_tshirt_blue_jeans_8217483.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/tshirt_star/direct_target/seed_12/result.png,rater_03/images/item_009_D.png
rater_03,item_010,rater_03_item_010_A,red_chair_blue,10,A,adaptive_full_generic_support,Generic support control,/cluster/users/grad/2025/25t8103/project/data/pretty_free_candidates/pexels_red_armchair_room_6758347.jpg,/cluster/users/grad/2025/25t8103/project/outputs/pretty_matrix/red_chair_blue/adaptive_full_generic_support/seed_10/result.png,rater_03/images/item_010_A.png
